2.480314960629922960e-02 0.000000000000000000e+00
2.716535433070865757e-02 0.000000000000000000e+00
2.952755905511811330e-02 0.000000000000000000e+00
3.188976377952756902e-02 0.000000000000000000e+00
3.425196850393699699e-02 0.000000000000000000e+00
3.661417322834645272e-02 0.000000000000000000e+00
3.897637795275590844e-02 0.000000000000000000e+00
4.133858267716536417e-02 0.000000000000000000e+00
4.370078740157481989e-02 0.000000000000000000e+00
4.606299212598424786e-02 0.000000000000000000e+00
4.842519685039370358e-02 0.000000000000000000e+00
5.078740157480315931e-02 0.000000000000000000e+00
5.314960629921258728e-02 0.000000000000000000e+00
5.551181102362204300e-02 0.000000000000000000e+00
5.787401574803149873e-02 0.000000000000000000e+00
6.023622047244095445e-02 0.000000000000000000e+00
6.259842519685041018e-02 0.000000000000000000e+00
6.496062992125983815e-02 0.000000000000000000e+00
6.732283464566929387e-02 0.000000000000000000e+00
6.968503937007874960e-02 0.000000000000000000e+00
7.204724409448817757e-02 0.000000000000000000e+00
7.440944881889763329e-02 0.000000000000000000e+00
7.677165354330708902e-02 0.000000000000000000e+00
7.913385826771654474e-02 0.000000000000000000e+00
8.149606299212600047e-02 0.000000000000000000e+00
8.385826771653542844e-02 0.000000000000000000e+00
8.622047244094488416e-02 0.000000000000000000e+00
8.858267716535433989e-02 0.000000000000000000e+00
9.094488188976376786e-02 0.000000000000000000e+00
9.330708661417322358e-02 0.000000000000000000e+00
9.566929133858267931e-02 0.000000000000000000e+00
9.803149606299213503e-02 0.000000000000000000e+00
1.003937007874015908e-01 0.000000000000000000e+00
1.027559055118110465e-01 0.000000000000000000e+00
1.051181102362204467e-01 0.000000000000000000e+00
1.074803149606299024e-01 0.000000000000000000e+00
1.098425196850393581e-01 0.000000000000000000e+00
1.122047244094488139e-01 0.000000000000000000e+00
1.145669291338582696e-01 0.000000000000000000e+00
1.169291338582677253e-01 0.000000000000000000e+00
1.192913385826771810e-01 0.000000000000000000e+00
1.216535433070866368e-01 0.000000000000000000e+00
1.240157480314960925e-01 0.000000000000000000e+00
1.263779527559054927e-01 0.000000000000000000e+00
1.287401574803149484e-01 0.000000000000000000e+00
1.311023622047244042e-01 0.000000000000000000e+00
1.334645669291338599e-01 0.000000000000000000e+00
1.358267716535433156e-01 0.000000000000000000e+00
1.381889763779527713e-01 0.000000000000000000e+00
1.405511811023622271e-01 0.000000000000000000e+00
1.429133858267716273e-01 0.000000000000000000e+00
1.452755905511810830e-01 0.000000000000000000e+00
1.476377952755905387e-01 0.000000000000000000e+00
1.499999999999999944e-01 0.000000000000000000e+00
